lineItem/referenceNo,lineItem/tenantId,lineItem/intervalUsageStart,lineItem/intervalUsageEnd,product/service,product/compartmentId,product/compartmentName,product/region,product/availabilityDomain,product/resourceId,usage/billedQuantity,usage/billedQuantityOverage,cost/subscriptionId,cost/productSku,product/Description,cost/unitPrice,cost/unitPriceOverage,cost/myCost,cost/myCostOverage,cost/currencyCode,cost/billingUnitReadable,cost/skuUnitDescription,cost/overageFlag,lineItem/isCorrection,lineItem/backreferenceNo,tags/Oracle-Tags.CreatedBy,tags/Oracle-Tags.CreatedOn,tags/orcl-cloud.free-tier-retained
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+bPHYkZGexbudDlBqSAtr==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-18T20:00Z,2022-02-18T21:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-18T20:32:26.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+rLWjCctRlXySbpmAvfYa==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-18T21:00Z,2022-02-18T22:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-18T22:19:11.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+EOqVcIVkkjCcueuwumbg==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-18T22:00Z,2022-02-18T23:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-18T23:08:47.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+CkOplaqOyHpMcFCyzOKj==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-18T23:00Z,2022-02-19T00:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-18T23:33:07.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+iRTbGQOZQrwFDuuxHIwC==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T00:00Z,2022-02-19T01:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T01:18:15.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+kFNyzrWdUTHXFSefTxsD==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T01:00Z,2022-02-19T02:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+nGiyhdShsndROnADexMH==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T02:00Z,2022-02-19T03:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T03:17:08.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+TIJBRQzWtHmdNTtXXPmm==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T03:00Z,2022-02-19T04:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+FGnhXlCWijsOLYdilqhC==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T04:00Z,2022-02-19T05:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T04:44:28.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+RbsSxPrcKeACoiszmusj==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T05:00Z,2022-02-19T06:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T06:25:32.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+gzqzFWNBEXbKdWgmCbzq==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T06:00Z,2022-02-19T07:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T07:30:17.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+nnOBMMHCMSKRZeyNFmcg==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T07:00Z,2022-02-19T08:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T07:08:40.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+dIzHTZvRvafUUEzQwIuq==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T08:00Z,2022-02-19T09:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T09:44:25.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+RxkGcONNhaplbJeglUag==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T09:00Z,2022-02-19T10:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+nblIKfTBNpMGSIgyxyfc==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T10:00Z,2022-02-19T11:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T10:17:42.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+sPUHjGOHxhCJtwtiVKOG==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T11:00Z,2022-02-19T12:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T11:40:47.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+hZmTWDrjeIFRtawOsJye==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T12:00Z,2022-02-19T13:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+sLaKxIgoNJnnxhZHlAmK==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T13:00Z,2022-02-19T14:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+zwoXRfqFvxUCwCTMcLcs==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T14:00Z,2022-02-19T15:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T14:34:39.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+tnJwbdJEaqPzDmCsYNTl==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T15:00Z,2022-02-19T16:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T16:27:34.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+etTXbEfqrgzggsbSDlCc==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T16:00Z,2022-02-19T17:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T16:05:02.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+OIvSOQSpXRLzZWRnSCji==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T17:00Z,2022-02-19T18:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T18:28:24.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+TrzpOGkgOWHFXfFhvkKc==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T18:00Z,2022-02-19T19:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T19:17:02.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+wPiONTosTxQlmrxAywAd==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T19:00Z,2022-02-19T20:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T19:42:26.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+ighnUctgUFmNnmyJjHMK==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T20:00Z,2022-02-19T21:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T21:11:32.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+FpslZBtenVLiKzFRDZbP==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T21:00Z,2022-02-19T22:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+CFmHTQrfIgkujHieaZDq==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T22:00Z,2022-02-19T23:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-19T23:44:17.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+qEnECuGbbtEUMSHWpJAu==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-19T23:00Z,2022-02-20T00:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+CZvMkMUuaikMixBDyAPJ==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-20T00:00Z,2022-02-20T01:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-20T00:34:48.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+peRdmaOlmLsKpECIOLVx==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-20T01:00Z,2022-02-20T02:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-20T02:09:21.000Z,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+DpBZRwQyvNDqZuwhpsLm==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-20T02:00Z,2022-02-20T03:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-20T02:30:25.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+yBDuEIlLDmFriBVRsKnH==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-20T03:00Z,2022-02-20T04:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-20T04:35:08.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+gTUwDUGtQFyhcLhfMWwu==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-20T04:00Z,2022-02-20T05:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-20T04:40:45.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+cMFnlggPYtaUaKSLTElM==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-20T05:00Z,2022-02-20T06:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-20T05:48:31.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+TvxRVpQEphNVaxtPUzpy==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-20T06:00Z,2022-02-20T07:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-20T07:01:47.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+TtphsQEnnRSylhMdyeLK==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-20T07:00Z,2022-02-20T08:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-20T07:45:49.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+VjbDhUZAailLMPNMvPHW==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-20T08:00Z,2022-02-20T09:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-20T09:44:13.000Z,true
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+efBPxpJCGJIdciLOIaPy==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-20T09:00Z,2022-02-20T10:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,,
V2.ulzshKMHTeeMncOkWQbOVjcwXhiHAsPxJNGNEantcJ+wWexgeiAWDviteFVuRJM==,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,2022-02-20T10:00Z,2022-02-20T11:00Z,NETWORK,ocid1.tenancy.oc1..ydNzMROTtIfvyikgfnfyVvTfQHyOZFTvGNFOPEHPu,rachaelyoung,eu-marseille-1,WOxJ:EU-MARSEILLE-1-AD-1,ocid1.instance.oci.eu-marseille-1.BtVooOPzNQhjIBLaGbJifXZRHMwEilCiftc,,,,,,,,,,,,,,false,,default/rachaelyoung@gmail.com,2022-02-20T11:13:10.000Z,true
