lineItem/referenceNo,lineItem/tenantId,lineItem/intervalUsageStart,lineItem/intervalUsageEnd,product/service,product/resource,product/compartmentId,product/compartmentName,product/region,product/availabilityDomain,product/resourceId,usage/consumedQuantity,usage/billedQuantity,usage/consumedQuantityUnits,usage/consumedQuantityMeasure,lineItem/isCorrection,lineItem/backreferenceNo,tags/Oracle-Tags.CreatedBy,tags/Oracle-Tags.CreatedOn,tags/orcl-cloud.free-tier-retained
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+jieskeabGxKFyvXAzozq==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-25T11:00Z,2022-03-25T12:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-25T12:35:41.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+oJEQYFrkHFIerCHtByFw==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-25T12:00Z,2022-03-25T13:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+zUNaztWWHPoNCXueXaXd==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-25T13:00Z,2022-03-25T14:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-25T13:19:12.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+saeUddXeomELZXBXipTX==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-25T14:00Z,2022-03-25T15:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+OlSVgsfAEaOBFFNZmnqZ==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-25T15:00Z,2022-03-25T16:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+kJUDhIZEtagIMoeZmCDO==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-25T16:00Z,2022-03-25T17:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-25T16:23:04.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+XdUCLdKKHVxFYyTewSrP==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-25T17:00Z,2022-03-25T18:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-25T18:07:17.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+rESeUSxRqcBTVFBPmZUe==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-25T18:00Z,2022-03-25T19:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-25T19:26:49.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+jIEFBfqdwrtyKCppJPyt==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-25T19:00Z,2022-03-25T20:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-25T19:18:48.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+mpJwhIXXBnikSBKEjzCd==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-25T20:00Z,2022-03-25T21:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+yCAacUDGmbBgEkcTFMqQ==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-25T21:00Z,2022-03-25T22:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+wDnPZfvJnpibtOeVRiiX==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-25T22:00Z,2022-03-25T23:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-25T23:49:48.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+wRJVgwHOIPNLxJUbSVna==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-25T23:00Z,2022-03-26T00:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-25T23:23:34.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+BZNYZSqcYvBtpGNPvmLA==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T00:00Z,2022-03-26T01:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T01:48:17.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+oHUYLCJYbyrcPSHNbNJQ==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T01:00Z,2022-03-26T02:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+cCZVaFpdDftFvDQbLWmx==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T02:00Z,2022-03-26T03:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T02:10:09.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+blRdgRoOVVuffuFyeAzk==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T03:00Z,2022-03-26T04:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T04:46:12.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+YgLKoHGTMsiDtjMBEYIe==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T04:00Z,2022-03-26T05:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+blydzyKsvaQMCHqXOOZr==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T05:00Z,2022-03-26T06:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+NONoWMeTzbVlJxIbvjJs==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T06:00Z,2022-03-26T07:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T06:04:15.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+KvsqHDhOZjKEVifjAynY==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T07:00Z,2022-03-26T08:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T08:50:03.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+bcJpfwMDSxoWPVpYsrwn==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T08:00Z,2022-03-26T09:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T08:13:31.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+YOgGcjwiogXDIkuuvTDx==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T09:00Z,2022-03-26T10:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T10:45:33.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+rpeSwELRvFEqniHYaXWY==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T10:00Z,2022-03-26T11:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+UPuLLAqoAcSpRxbBKfAh==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T11:00Z,2022-03-26T12:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T12:26:20.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+MGKMUGeRFaWZQbVWlMJk==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T12:00Z,2022-03-26T13:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T12:12:21.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+IvELLxYyRidLKtroSQaq==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T13:00Z,2022-03-26T14:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+lZhCATByqbcnprYXsmII==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T14:00Z,2022-03-26T15:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T15:19:16.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+ACtjgBvSUSCIOWjgZuWB==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T15:00Z,2022-03-26T16:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T15:41:03.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+kHZtKGiwMFsviwaoRiIq==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T16:00Z,2022-03-26T17:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+EkUZfzmPkDDRdLXWanZW==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T17:00Z,2022-03-26T18:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T18:36:46.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+gpFPUXwtWAKhRlGNEXCm==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T18:00Z,2022-03-26T19:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+ZkTJFXpiExBmAvEeKoQK==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T19:00Z,2022-03-26T20:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T20:16:16.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+BWxpXqqTJDGayKrQzJJV==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T20:00Z,2022-03-26T21:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T20:07:47.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+tEgqoeFCATtAyuWMNFko==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T21:00Z,2022-03-26T22:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-26T22:08:39.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+HkHWXqfvBdRJJztAHpGE==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T22:00Z,2022-03-26T23:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+HgmJqusCajKaNdEdGhCG==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-26T23:00Z,2022-03-27T00:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-27T00:15:49.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+RdDUdnktvttsbkEHOikt==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-27T00:00Z,2022-03-27T01:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+DvRlQDhKIoWeMSLwugqB==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-27T01:00Z,2022-03-27T02:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-27T02:50:21.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+FqTNjJMsLCOIKundIaHL==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-27T02:00Z,2022-03-27T03:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-27T03:27:27.000Z,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+OOEzGVqgGBaMTDirFegy==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-27T03:00Z,2022-03-27T04:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-27T03:16:19.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+gkTIgiCZltRLibzJQECd==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-27T04:00Z,2022-03-27T05:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,,
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+xZZvwxZbgxOscxjoPoZU==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-27T05:00Z,2022-03-27T06:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-27T06:07:49.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+ARKaIVGWpQcsECZDlRNf==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-27T06:00Z,2022-03-27T07:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-27T07:08:02.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+gfkGFwVGswZAxLHsbJXk==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-27T07:00Z,2022-03-27T08:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-27T07:42:17.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+smRYTRJQHEiaraDmUaju==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-27T08:00Z,2022-03-27T09:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-27T08:06:21.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+BVmxCQALcqeRjWWKcquF==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-27T09:00Z,2022-03-27T10:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-27T10:34:18.000Z,true
V2.jVvLONANmjelxMgiMKcEEnpxtluUhWHaCUNXy+ETIVuxQRfNClBxbGlfsN==,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,2022-03-27T10:00Z,2022-03-27T11:00Z,NETWORK,,ocid1.tenancy.oc1..xNjyBZaimAtutWeyjTOhlZ,nataliebutler,us-sanjose-1,XqKC:US-SANJOSE-1-AD-1,ocid1.instance.oci.us-sanjose-1.VqAPdcHWeccovknQjcqkTuwmOCCrqBZ,,,,,false,,default/nataliebutler@yahoo.com,2022-03-27T11:21:46.000Z,true
